filename	sent_idx	sentence
O’Neill 2023.pdf	8	Cuong O'Neill / Ecomedia in the Wild ecologicalrecoveryandresiliencegaintraction.Irevisittheimagesasanop- portunitytoexplorearangeofsensor-basedmediathatenabletheirrepre- sentationand,intheprocess,torevealsomethingofthecomplexityofwhat we calllife in the post-3.11moment.3 In the nuclear exclusion zone, camera traps,Geigercounters,andsmartphonesareusedasinstrumentsbyscientists, activists,andotherstoregister,chart,andprocessbodiesandenvironments, producing new knowledge as well as forms of control
O’Neill 2023.pdf	9	They also produce stories in whichnewpossibilitiesforrelationswithinandthroughtechnologies,bodies, andenvironmentsaregenerated,reconstitutingtheexclusionzoneasmulti- plemilieusandproliferatingfuturesalreadypresent.Throughenactmentsof multiplicitythatdonotbeginandendwithhumans,sensor-basedmediaand the assemblages they formopennew criticalpathways, revealingadifferent orientationthatcatchesourattentionasforms
Palacios 2019.pdf	0	"Reasoning with the Exclusionary Other: Classical Scenes for a Postradical Horizon Carlos Palacios Thanks to Michel Foucault, one might say it has become possible to conceivethatthepoliticalrelevanceofhumanityinmodernthoughtdoes not have to do with its ""philosophical essence"" but rather with its ""non- essence.""1YetthisveryideasurfacedearlierinWesternthought,atthetime of therevolutionaryturntowardsapoliticizedhumanitarianism,andhelped toshapesomecrucialpoliticalstrategiesmakingupmodernliberaldemoc"
Palacios 2019.pdf	1	Its potential eluded even Foucault.
Palacios 2019.pdf	2	I contend that tracing the con- toursofthisclassical,if longunthinkableidea,caninformourresponseto theotherofsocialcritique.
Palacios 2019.pdf	3	Againstthegrainof Enlightenmenthistoriography,mysuggestionwill be that it was not Jean-Jacques Rousseau but Denis Diderot who man- agedtoconveytheself-evidenceofhumanityasapoliticalquestionforthe first time and in a way that was far from inconsequential.2 From his au- thoritativeeditorialposition,Diderothelpedtomake the Europeansense of humanity into an actual reform movement rather than just a moral value,symbolofcivility,religiousquality,orphilosophicaldebate.Butas Iamimmenselygratefultotheedi
Palacios 2019.pdf	5	"CostasDouzinas,""TheManyFacesofHumanitarianism,""Parrhesia2(2007):5.Fou- caultexplicitlysustainedinthissensethat""wemustnotconcludethateverythingthathasever beenlinkedwithhumanismistoberejected,butthatthehumanisticthematicisinitselftoo supple,toodiverse,tooinconsistenttoserveasanaxisforreflection""(MichelFoucault,""What isEnlightenment?""inThePoliticsofTruth,trans.LysaHochrothandCatherinePorter,ed."
Palacios 2019.pdf	6	SylvèreLotringer[LosAngeles,2007],p.111).
Palacios 2019.pdf	8	SeeJamesSwenson,OnJean-JacquesRousseau:ConsideredasOneoftheFirstAuthorsof theRevolution(Stanford,Calif.,2000),esp.pp.9–16.
Palacios 2019.pdf	9	"98 Carlos Palacios / Reasoning with the Exclusionary Other TalalAsad has recently noted, ""there is no simple move"" from a Chris- tian notion of humanitas or from the humanism of the Renaissance in- spired by ancient philosophy to the kind of interventionism that from the nineteenth century onwards embraces a species-wide notion of dignity and rights.3 Predisposingfactorsincludetheexpansivecausalperceptionof anincreasinglycommercialandcontractualeverydaylife,thegrowingpre- dominance of moral doct"
Palacios 2019.pdf	10	"TalalAsad,""ReflectionsonViolence,Law,andHumanitarianism,""CriticalInquiry41 (Winter2015):398.F"
Panagia 2019.pdf	0	"On the Political Ontology of the Dispositif Davide Panagia Atanotherwiseunnoteworthymomentduringhis18January1978lec- ture at the Collège de France, Michel Foucault stumbles just when he is about to resume his discussion of the ""apparatuses of security"" (disposi- tifsdesécurité).1InboththeEnglishandFrencheditionofthelecture,the interruption is footnoted in the text."
Panagia 2019.pdf	1	"Apparently, Foucault had bumped intothemicrophoneofthedevicerecordinghislecture.Asherecoversand before resuming his discussion he says this: ""I am not against any appa- ratuses [les appareils], but I don't know—forgive me for saying so—I'm justabitallergic.""2TheEnglishdoesn'trenderwhat'snotableinthecom- ment because English is unable to mark the lexical shift, given that the IwishtoexpressmysinceregratitudetoIraAllen,FrancesFerguson,DanielMorgan,Mi- chaelShapiro,GiuliaSissa,StefaniaTutino,andthe"
Panagia 2019.pdf	3	MichelFoucault,Security,Territory,Population:LecturesattheCollègedeFrance1977— 1978,trans.GrahamBurchell,ed.MichelSenellart(NewYork,2009),p.30.
Panagia 2019.pdf	5	"Ibid.,p.30n.ItisworthcitingtheFrenchedition.Priortobumpingintothemic,Fou- caultsays:""Jevoudraismaintenantreprendrecettemêmeanalysedesdispositifsdesécuritéà partird'unautreexempleetpouressayerdecernerunpeuautrechose:nonpluslerapportà l'espaceetaumilieu,maislerapportdugourvernementàl'événement.""Andthentheinterrup- tionbroughtuponbyFoucault'sclumsiness:""Jenesuispascontrelesappareilsquelqonques, maisjenesaispas—excusez-moidevousdireça—,j'aiunpetiteallergiecommeça""(Foucault, Sécurité,territoire,popul"
Panagia 2019.pdf	6	"translation of dispositif is, conventionally, ""apparatus.""3 There are two (or more) different terms in French, but we tend to only use apparatus in English.Butby1978Foucaulthadfullyadoptedandadaptedthelanguage ofthedispositif todiscussthetechnicalmediaofdiscipline, security,and governmentality, and he had done so—I will argue—by making an ex- plicit political and aesthetic decision to replace the conceptual architec- tureandtermapparatus (appareil)withdispositif.4Inthefollowing,Ire- construct th"
Panagia 2019.pdf	7	ThisessayoffersagenealogyofthemediaconceptintheworkofFou- cault that focuses on his adoption and development of the language of thedispositif inhisstudiesonmodernsystemsofgovernment.Myatten- tion is to Foucault's development of this language, but my interest ex- tends beyond a scholia on Foucaultian terminology.
Panagia 2019.pdf	8	My larger concerns regardhowwemightdevelopanaccounto
Panofsky 2023.pdf	0	""" "" The Problem of Style in the Visual Arts Erwin Panofsky Translated by William Diebold and Sonja Drimmer On7December1911,HeinrichWölfflingavealecturetothePrussianAcad- emyofSciencesontheproblemofstyleinthevisualarts.Thislecture,1inwhich Wölfflin'sthoughtsonthemostuniversalandfundamentalart-historicalprob- lemwerepresentedinamannerthatissystematicandconclusive(atleastuntil thepromised,morecomprehensivepublication),isofsuchmethodologicalim- portancethatitseemsinexplicableandunwarrantedthatneithe"
Panofsky 2023.pdf	1	PrintedintheSitzungsberichtederKgl.Preuss.Akad.derWissenschaften31(1912),572ff.
Panofsky 2023.pdf	2	"Alsoavailableasanoffprint.[SeeWölfflin,""DasProblemdesStilsinderbildendenKunst,"" SitzungsberichtederKöniglichPreussischenAkademiederWissenschaften(1912):572–78;hereafter abbreviated""DP.""] 2."
Panofsky 2023.pdf	3	"[Forthe""morecomprehensivepublication,""seeWölfflin,PrinciplesofArtHistory:The ProblemoftheDevelopmentofStyleinEarlyModernArt,trans.JonathanBlower,ed.Evonne LevyandTristanWeddigen(1915;LosAngeles,2015).] essenceofastyle.Alsocharacteristicisnotonlywhatastylesaysbuthowit saysit,themeans astyleusestobeexpressive.ThatRaphaelformshislines insuch-and-suchawaycanbeexplainedtoacertaindegreebyhisinnerdis- position,butthateveryartistofthesixteenthcentury—whetherheisnamed Raphael or Dürer—used line rather th"
Parisi 2022.pdf	0	Recursive Philosophy and Negative Machines Luciana Parisi Asartificialintelligencegivesustheillusionofextendingthelimitsofthe humanbylearningand predicting ourbehaviors, agrowinganxiety about automateddecision-makingisspreadingeverywhere.Criticaldebatesabout whatcountsasintelligence,reason,andthinkinghaveurgedustofocuson thequestionoftechnologytodayandask:Whathasphilosophybecomeaf- tercomputation?
Parisi 2022.pdf	1	Ifartificialintelligencehasturnedtranscendentalmetaphysicsintoaggre- gatesofdata,sotooconceptualcategorieshavebecomecalculatingproba- bilities.IntheaftermathofWorldWarII,MartinHeideggeralreadyissued a warning against the demise of philosophy after cybernetics.1 He claimed thatwiththenewdominanceofinformationsystems,philosophyhadlost itsteleologicalorderandhadbecomeinterchangeablewithanyotherdisci- pline.Anetworkofcommunication,whereeverythingcanbecomeanything, hadreplacedreasoningwithefficientfu
Parisi 2022.pdf	2	Today's debates similarly map two main tendencies.
Parisi 2022.pdf	3	While on the one hand, it is feared that philosophy has been substituted by cybernetics, on theother,itisclaimedthatonlythecoconstitutionofphilosophyandauto- mationcanchallengetheintricaciesoftranscendentalreasonandpatriarchal and colonial capital.
Parisi 2022.pdf	4	As Donna Haraway pointed out, cybernetic circuits ofcommunicationhaveofferedcounterfactualontologiesagainstthemas- ternarrativeofthehuman.Similarly,alternativeimagesoftechnologyhave groundedthecyberneticprincipleofrecursivityinnaturalphilosophy,chal- lengingtheuniversalmasternarrativesofmechanicismandvitalism.2 1.
Parisi 2022.pdf	5	"SeeMartinHeidegger,""TheQuestionConcerningTechnology,""inTheQuestionConcern- ingTechnologyandOtherEssays,trans.WilliamLovitt(NewYork,1977),pp.3–35."
Parisi 2022.pdf	7	SeeYukHui,RecursivityandContingency(NewYork,2019);hereafterabbreviatedR.
Parisi 2022.pdf	8	"314 Luciana Parisi / Recursive Philosophy and Negative Machines This article addresses these tendencies and argues that a systematic ap- proachto nature and technologyalsoneeds to account for theproblem of the""philosophicaldecisionstructure""inmediaticthinking,instrumentality, andautomation.3Inwhatfollows,thepillarsofthisstructurewillbeexplored throughthecyberneticallyinfluencednotionsofrecursivity,self-organization, and self-programming."
Parisi 2022.pdf	9	As itmay become clearer later, if decision-making is already given in the world as a natural evolution of human reason, it is becauseitsstructureissustainedbythefleshofthemedium.Toexplorethe challengesthatmediaticthinking,instrumentality,andautomationposeto thedecisional structure ofphilosophy,I drawsomeinsights from GetOut (dir.JordanPeele,2017).
Parisi 2022.pdf	10	Placedamonghorror,fiction,andpolitics,GetOutoffersacontemporary map of how the thin line between automation and philosophy, namely servomechanic intelligence and transcendental reason, reminds us that thequestionoftechnologycannotbeseparatedfromtheviolenceofcolonial slavery.
Parisi 2022.pdf	11	The movie opens with an unsettling scene of the abduction of a young black man,chokedandshovedinto thetrunk ofacarin aquiet suburban neighborhood.
Parisi 2022.pdf	12	In the next scene, Chris, a black pho
Parker 2025.pdf	0	The Planetization of Machine Listening James E.
Parker 2025.pdf	2	Parker Training Computers to Listen to Reefs A pink coral fills the screen.
Parker 2025.pdf	3	It is swaying gently, bright against the jet-black background.
Parker 2025.pdf	4	The coral looks alive, but the colors pop too much.
Parker 2025.pdf	5	The defini tion is too high.
Parker 2025.pdf	7	Then, a dense crackling sound and a word ap pears.
Parker 2025.pdf	9	"This is what a healthy reef sounds like.""Suddenly, the vol ume fades and the coral bleaches."
Parker 2025.pdf	10	"""This is the sound of a damaged reef,"" overfished and ravaged by anthropogenic climate change.1 Now a scientist is sitting at a desk describing how he and his colleagues have made hundreds of hours of recordings of reef soundscapes all over the world."
Parker 2025.pdf	11	"""When we listen to the sounds of the reef,""he explains, ""we hear biodiversity."
Parker 2025.pdf	14	"Thousands of species of fish, producing pops, and chirps, and croaks as they communicate with each other.""The healthier a reef, the noisier."
Parker 2025.pdf	15	But there are too many recordings, too much data for one person to listen to.
Parker 2025.pdf	16	"""And that's where you come in.""The film cuts to another scientist on a beach in the Philippines."
Parker 2025.pdf	17	"""We need your help and the help of others like you to form a listening collective,""to ""train computers to listen to fish sounds automatically."" ""Even ten seconds of your time can help to contribute to cutting-edge biodiversity research and support better protection of coral reefs""(""CC"")."
Parker 2025.pdf	18	"This is Calling in Our Corals, an ""interactive citizen science platform""led by bioacoustician Steve Simpson and marine ecologist Mary Shodipo, and produced in partnership with Google (""CC"")."
Parker 2025.pdf	19	The project was officially launched at the Conference of the Parties 27 (COP27), to some fanfare.
Parker 2025.pdf	20	There This essay has been funded in part by an Australia Research Council Discovery Early Career Research Award (DE200101447).
Parker 2025.pdf	22	"Steve Simpson, Mary Shodipo, and Dave Erasmus, ""Calling in Our Corals,""Apr."
Parker 2025.pdf	23	"2023,ex periments.withgoogle.com/calling-in-our-corals; hereafter abbreviated ""CC."" 22 James E."
Parker 2025.pdf	25	Parker / The Planetization of Machine Listening was coverage on Reuters and CBS.2 The UN tweeted about it.3 Kate Brandt, chief sustainability officer for the Obama administration, now in the same role at Google, posted about it on LinkedIn.4 In April 2023, the platform went public online.
Parker 2025.pdf	26	"Click the ""launch exper iment""button, and you're taken through a series of listening tests, cut with training videos explaining the process and its rationale."
Parker 2025.pdf	27	"""Train your ear on different types of ocean sounds.""""Help marine biologists attempt to bring life back into coral reefs.""""What type of sound do you think this is?""Fish, snapping shrimp, motorboat, or bubbles?"
Parker 2025.pdf	28	The correct answer is fish.
Parker 2025.pdf	29	"Now, ""what you're seeing here is a visual representation of what you're hearing."
Parker 2025.pdf	30	"It's called a spectrogram.""The louder it is, the pinker."
Parker 2025.pdf	31	If it's quieter, then it's blue.
Parker 2025.pdf	32	"""And you can see down here in the low frequency range, that's the fish sounds."" They're what you should be looking out and listening for."
Parker 2025.pdf	33	Those higher frequencies, further u
Peters Wickberg 2022.pdf	0	Media: The Case of Spain and New Spain John Durham Peters and Adam Wickberg One of the beneficial intellectual side effects of the explosion of digital mediahasbeenareformulationofthemediaconceptbeyonditstwentieth- century center of gravity in the print and audiovisual culture industries.
Peters Wickberg 2022.pdf	1	Ubiquitouscomputingandhandheldaccesstothedataspherehavebrought totheforethefundamentallogisticalroleofmediaasagenciesthatarrange, catalog, organize, network, and index people, places, and things.
Peters Wickberg 2022.pdf	2	During muchofthetwentiethcentury,researchonmediawasbiasedtowardques- tions of (1) ideological or attitudinal influence caused by (2) modern or emergenttechnologies.Questionsofcontentandeffectwerefrontandcen- ter.Thisarticletakesadvantageofthisshiftinthinkingtowardstructureand ambiance to expand the temporal frame beyond the past century and the geographicalframebeyondtheNorthAtlantic.Mediacanbeprofitablyun- derstoodasenvironingandresidual,notonlysemioticandemergent.Media cancertainlybethebrighta
Peters Wickberg 2022.pdf	3	"Media are agencies of civilizational and environ- mentalorder.Theyhavemorethanmodernrelevance.Thetoolsofmedia theory that have been developed for news, moving images, or the internet PartsofthisessaywerepreviouslypublishedinSpanishasJohnDurhamPeters,""Nuevos MediosyViejosMedios:ReflexionessobreelCasoMexicano,""inÉtica,MediosyDemocracía, ed.MariaAntonietaRebeilCorellaandAlbertoMontoyaMartíndelCampo(Mexico,2014), pp.181–201.AversionofthisessayalsoappearsintheforthcomingEnvironingMedia(London, 2022),"
Peters Wickberg 2022.pdf	4	canbeproductivelyappliedtothepyramidsofGizaandthebiblicalbookof Esther,theGreekclassics,thePersianpostalofficeandRomanroads,Vene- tian counting houses, and medieval cathedrals.1 All of these process data, connectacrossspaceand time, manage people and properties,andalter,to onedegreeoranother,theirculturalandnaturalenvironments.
Peters Wickberg 2022.pdf	5	"Ourunderstandingofmediaasfundamentalconstituentsofenvironmen- tal organization joins the flourishing interest in infrastructures, understood as""large,force-amplifyingsystemsthatconnectpeopleandinstitutionsacross large scales of space and time""2 or ""big, durable, well-functioning systems and services.""3 Thus, nature can be viewed as the ultimate infrastructure."
